Today's date is: 7/8/2016	The time is: 22:45



Applesauce Original	Mott's  |  24 oz	 $2.19 
Cherry Coke	Coca Cola  |  20 fl oz	 $1.89 
Diet Coke Caffeine Free	Coca Cola  |  20 fl oz	 $1.89 
Carnation Sweetened Condensed Milk	Nestle  |  14 oz	 $2.79 
Sweetened Milk Cream	Bakers Choice  |  10.5 oz	 $4.69 
Condensed Chicken Broth	Manischewitz  |  10.5 oz	 $1.79 
Condensed Mushroom Soup	Rokeach  |  10.5 oz	 $1.99 
Chicken Consomme Condensed	Manischewitz  |  10.5 oz	 $1.99 
Condensed Tomato Soup	Rokeach  |  10.8 oz	 $1.99 
Condensed Mushroom & Barley Soup	Rokeach  |  10.8 oz	 $1.99 
Condensed Cabbage Soup	Rokeach  |  10.5 oz	 $1.89 
Olive Oil Cooking Spray	Manischewitz  |  6 oz	 $4.69 
Vegetable Oil Cooking Spray	Taanug  |  6 oz	 $2.89 
Vegetable Oil Cooking Spray	Mishpacha  |  5 oz	$1.99 $3.29 
Olive Oil Cooking Spray	Lieber's  |  5 oz	 $3.19 
Extra Virgin Olive Spray	Kosher Select  |  5 oz	 $3.89 
No-stick Cooking Spray Butter	PAM  |  5 oz	 $3.69 
No-stick Cooking Spray Original	Smart Balance  |  6 oz	 $2.89 
Yellow Corn On Cob	 	 $2.49 
Loose Yellow Corn On Cob	 	 $0.99 
Corn on the Cob 8 ears	Lakewood Farms  |  1 package	 $2.39 
Cooked Corned Beef	Meal Mart  |  5 oz	 $6.79 
Sliced Corned Beef	Aaron's  |  6 oz	 $6.19 
1St Cut Corned Beef Brisket	Jack's  |  4 oz	 $7.49 
Cooked Corned Beef	Meal Mart  |  6 oz	 $6.29 
Corn Cake Thins	Bloom's  |  4 oz	 $1.85 
Cranberry Juice	Apple & Eve  |  1.7 oz	 $3.39 
Cranberry Juice	Nature's Own  |  64 fl oz	 $3.29 
Cranberry Juice	Kedem  |  64 fl oz	 $5.49 
Cranberry Juice	Lieber's  |  64 fl oz	 $5.29 
Cranberry Apple Juice	Apple & Eve  |  64 fl oz	 $4.19 
Cranberry Apple Juice Cocktail	Krasdale  |  64 fl oz	 $2.69 
Cranberry Orange Juice	Frava  |  16 fl oz	 $1.95 
Yellow Corn Taco Shells - 18 Ct	Ortega  |  8.7 oz	 $2.79 
Grande Taco Shells Hard & Soft Tacos - 16 Ct	Ortega  |  13.5 oz	 $2.59 
Soft Taco Kit	Ortega  |  15.2 oz	 $2.89 
Taco Kit	Ortega  |  16 oz	 $3.89 
Yellow Corn Taco Shells - 12 Ct	Ortega  |  5.8 oz	 $2.19 
Taco Kit  -  12 Tacos	Ortega  |  10 oz	$2.19 $2.99 
Fiesta Flats Flat Bottom Taco Shells - 12 Ct	Ortega  |  5 oz	 $2.19 
Taco Kit	Ortega  |  9.2 oz	 $2.99 
Crushed Red Pepper	Gefen  |  2.1 oz	 $1.39 
Crushed Red Pepper	Lieber's  |  2.1 oz	 $1.39 
Crushed Red Pepper	Gefen  |  2 oz	 $1.39 
Crushed Red Pepper	Prima  |  1.7 oz	 $2.29 
Red Pepper Crushed	Spice Time  |  2.7 oz	 $0.99 
B&g Sweet Red Peppers Slices	B&G  |  24 fl oz	 $3.29 
Pepper Red Sliced	Gefen  |  24 oz	 $3.29 
Persian Cucumbers	  0.2 lb	 $2.39 / Lb 
Regular Cucumbers	 	 $0.69 
Mini Cucumbers	  1 lb	 $3.49 
Kirby Cucumbers	  0.3 lb	 $1.19 / Lb 
Kirby Cucumber	  0.3 lb	 $0.89 / Lb 
Cucumber English Seedless	  0.4 lb	 $1.89 
Cucumber Salad	Shefa  |  15 oz	 $3.29 
Cucumber Salad Sugar Free	  12 oz	 $4.99 
Distilled White Vinegar	Unger's  |  128 fl oz	 $2.59 
Distilled White Vinegar	Unger's  |  32 fl oz	 $1.35 
Distilled White Vinegar	Heinz  |  16 fl oz	 $1.29 
Distilled White Vinegar	Lieber's  |  128 fl oz	 $2.99 
Distilled White Vinegar	Glicks  |  32 fl oz	 $1.29 
Distilled White Vinegar	Lieber's  |  32 fl oz	 $1.49 
Distilled White Vinegar	Heinz  |  32 fl oz	 $1.79 
Pop'ems Glazed Donut Holes	Entenmann's  |  15 oz	 $4.69 
Pop'ems Rich Frosted Donut Holes	Entenmann's  |  1 lb	 $4.69 
Classic Rich Frosted Donuts - 8 Ct	Entenmann's  |  16 oz	 $5.49 
Donuts Classic Variety Pack - 8 Ct	Entenmann's  |  15 oz	 $5.49 
Devil's Food Crumb Donuts - 8 Ct	Entenmann's  |  15 oz	 $5.49 
Classic Chocolate Lover's Variety Pack Donuts - 8 Ct	Entenmann's  |  15 oz	 $5.49 
Soft'ees Plain Donuts Family Pack - 12 Ct	Entenmann's  |  17 oz	 $5.89 
Soft'ees Variety Donuts Family Pack - 12 Ct	Entenmann's  |  18.5 oz	 $5.89 
Extra Virgin Olive Oil	Galil  |  33.8 fl oz	 $9.99 
Extra Virgin Olive Oil	Zeta  |  33.8 fl oz	 $14.99 
Extra Virgin Olive Oil	Gefen  |  67.6 fl oz	 $14.99 
Extra Virgin Olive Oil	Zeta  |  25 fl oz	 $11.59 
Extra Virgin Olive Oil	Peraj Ha'abib  |  15.9 fl oz	 $11.99 
Extra Virgin Olive Oil	Bartenura  |  16.9 fl oz	 $9.49 
Extra Virgin Olive Oil	Lieber's  |  34 fl oz	 $9.99 
California Fig	Nutra - Fig  |  9 oz	 $3.99 
Fabulous Fig	Oxygen  |  8.8 oz	 $3.49 
Turkish Dried Figs	Galil 	$1.49 $1.99 
Fig Bar Fig	  2 oz	 $0.99 
California Mission Figs	Sun-Maid  |  7 oz	 $3.79 
Black Figs	 	 $6.99 
Fig Bar Peach Apricot	Nature's Bakery  |  2 oz	 $0.99 
Organic Fruit Spread Fig	Fiordifrutta  |  9 oz	 $5.19 
Unbleached All-purpose Flour	King Arthur Flour  |  5 lb	 $4.99 
Unbleached All Purpose  Flour	Mishpacha  |  5 lb	 $2.89 
All-purpose Flour	Gold Medal  |  5 lb	 $3.29 
All-purpose Flour	Gold Medal  |  32 oz	$1.49 $1.79 
Best All Purpose Flour	Pillsbury  |  5 lb	 $3.29 
Unbleached All Purpose Flour	Glicks  |  5 lb	 $3.49 
All Purpose Flour	Heckers  |  5 lb	 $3.39 
Multigrain Tortilla Chips	Food Should Taste Good  |  5.5 oz	 $3.49 
Tortilla Chips Original	Bloom's  |  1 oz	 $0.39 
Bravos Nacho Cheese Tortilla Chips	Wise  |  1.5 oz	 $0.69 
Tortillas	Del Campo  |  16 oz	 $2.99 
Tortilla Chips Olive	Food Should Taste Good  |  5.5 oz	 $3.49 
Yellow Corn Tortilla Chips 	Golden Fluff  |  1 oz	 $0.39 
Barbeque Tortilla Chips	Golden Fluff  |  1 oz	 $0.39 
Enchilada Tortilla Chips Large	Golden Fluff  |  10 oz	 $2.29 
Frosted Flakes	Krasdale  |  17 oz	 $2.69 
Frosted Flakes	Malt-O-Meal  |  15.5 oz	 $2.99 
Cereal Frosted Flakes	Kellogg's  |  19 oz	 $5.79 
Frosted Flakes Cereal	Kellogg's  |  1 oz	 $0.39 
Cereal Frosted Flakes	Kellogg's  |  15 oz	 $4.99 
Sugar Frosted Flakes	Kemach  |  20 oz	 $3.79 
Cereal Frosted Flakes Chocolate Choco Zucaritas	Kellogg's  |  14.7 oz	 $4.49 
Easy Frost Vanilla Dream Froasting	Pillsbury  |  13.5 oz	 $3.65 
Lieb Frosting Mix Choc	 	 $3.49 
Whipped Frosting Vanilla	Duncan Hines  |  14 oz	$1.99 $2.25 
Vanilla Frosting Mix	Gefen  |  9 oz	 $2.19 
Whipped Frosting Chocolate	Duncan Hines  |  14 oz	$1.99 $2.25 
Easy Frost Decadent Chocolate Fudge	Pillsbury  |  13.5 oz	 $3.65 
Whipped Frosting Fluffy White	Duncan Hines  |  14 oz	$1.99 $2.25 
Kraft  Lite Whipped Topping	Kraft  |  8 oz	 $2.69 
Frozen Mixed Berries	Dole  |  12 oz	 $4.29 
Yorgood Pomogranate Berry	Abe's  |  33.8 fl oz	 $6.99 
Mixed Berry Preserve	Galil  |  13 oz	 $2.69 
Berry Berry Kix Cereal	General Mills  |  12	 $4.49 
Berry Berry Good Lemonade Organic Juice Pouches - 8 Ct	Honest Kids  |  6.8 fl oz	 $5.69 
Apple & Eve  No Sugar Added Berry Berry Fruit & Vegetable Juice Beverage - 8 Pk	Apple & Eve  |  6.8 fl oz	 $3.59 
Blackberries	 	 $2.99 
Gefilte Fish	Royal Fish  |  20 oz	 $6.19 
Frozen Pollock Fish	Schindler  |  14 oz	 $3.09 
Gefilte Fish	Freund's  |  20 oz	 $7.99 
Simcha Rolls Gefilte Fish	Freund's  |  56 oz	 $19.99 
Salmon Gefilte Fish	  20 oz	 $8.59 
Gefilte Fish	A&B Famous  |  20 oz	 $6.89 
Gefilte Fish	Zevi's  |  22 oz	 $5.49 
Gefilte Fish Twin Pack	Fresh & Frozen  |  32 oz	 $7.99 
Pizza Margherita	Zoglo's  |  17.6 oz	 $9.49 
Pizza 4 Slices	Amnon's  |  16 oz	 $5.29 
Pizza Squares	Mendelsohn's  |  16 oz	 $4.39 
Pizza Snaps Crispy Pockets With Pizza Filling	Frankel's  |  6 oz	 $3.49 
Flatbread Pizza Mushrooms & Mozzarella	Tuscanini  |  7 oz	 $5.19 
Wood Fired Gourmet Pizza Mushrooms & Mozzarella	Tuscanini  |  14.1 oz	 $6.29 
Whole Wheat Pizza 8 Large Slices	Amnon's  |  36 oz	 $12.49 
Frozen Vegetable Soup Mix	Bodek  |  16 oz	 $2.99 
Vegetable Noodle Soup Mix	Golden Flow  |  16 oz	 $1.99 
Vegetarian Chili	Tabatchnick  |  15 oz	 $1.75 
Minestrone Soup	  30 oz	 $5.49 
Split Pea Soup	  30 oz	 $5.49 
Minestrone Soup	Tabatchnick  |  15 oz	 $1.75 
Mushroom & Barley Soup	  30 oz	 $4.99 
Soup Cream Tomato	Tabatchnick  |  32 fl oz	 $2.19 
Frankel Waffles	 	 $3.99 
Eggo Waffles Chocolate Chip - 10 Ct	Kellogg's  |  12.3 oz	 $2.99 
Natural Foods Lite Frozen Waffles	Van's  |  8 oz	 $3.49 
Original Belgian Waffles	Woops  |  8 oz	 $5.29 
Belgian Waffles Original 6 Pk	Dagim  |  13 oz	 $3.99 
Blueberry Waffles	Aunt Jemima  |  17 oz	 $3.49 
Waffles Homestyle - 14 Ct	Aunt Jemima  |  17.2 oz	 $3.49 
Fruit Snacks Blueberry 6 Pk	TruFruit  |  0.7 oz	 $3.59 
Fruit Snacks Strawberry 6 Pk	TruFruit  |  0.7 oz	 $3.59 
Mango Apricot Fruit Snack	Matt's Munchies  |  1 oz	 $2.19 
Fruit Leather Mango	You Love Fruit  |  1 oz	 $1.99 
Fruit Leather Passion Fruit	You Love Fruit  |  1 oz	 $1.99 
Mango Acai Fruit Snacks	Matt's Munchies  |  1 oz	 $2.49 
Raspberry Delight Fruit Snack	Matt's Munchies  |  1 oz	 $2.19 
Island Mango Fruit Snack	Matt's Munchies  |  1 oz	 $2.19 
Fruity Pebbles Sweetened Rice Cereal	Post  |  11 oz	 $4.29 
Fruity Pebbles Sweetened Rice Cereal	Post  |  15 oz	 $4.19 
Pebbles Bubble Gum Rocks Tutti Fruitti	Paskesz  |  1 oz	 $0.50 
Fruity Dyno Bites Cereal	Unger's  |  12.5 oz	 $2.99 
Fruity Cheerios	General Mills  |  12 oz	 $4.29 
Fruity Crunch Yogurt Poppers	Norman's  |  5.3 oz	 $1.35 
Tutty Fruity Sugar free	Bazooka  |  1 oz	 $0.99 
Garlic Powder	Spice Time  |  2.5 oz	 $1.19 
Garlic Powder	Gefen  |  2.8 oz	 $1.59 
Garlic Powder	Prima  |  3.5 oz	 $3.09 
Garlic Powder	Gefen  |  2.8 oz	 $2.49 
Garlic Powder	Gefen  |  8 oz	 $4.99 
Garlic Powder	Pereg  |  4.2 oz	 $3.79 
Garlic Powder	Lieber's  |  2.8 oz	 $1.39 
Granulated Garlic Powder	Prima  |  8.5 oz	 $5.59 
Fierce Grape Drink	Gatorade  |  20 fl oz	 $1.19 
Gatorade	Gatorade  |  20 fl oz	 $1.19 
Orange Thirst Quencher	Gatorade 	 $2.99 
G Series Thirst Quencher Fruit Punch	Gatorade  |  20 fl oz	 $1.19 
G Citrus Cooler Thirst Quencher	Gatorade  |  28 fl oz	 $1.89 
G Series Thirst Quencher Orange	Gatorade  |  20 fl oz	 $1.19 
G Series Thirst Quencher Cool Blue	Gatorade  |  28 fl oz	 $1.89 
Ginger Ale	Seagram's  |  12 fl oz	 $0.69 
Ginger Ale	Seagram's  |  67.6 fl oz	 $1.79 
Ginger Ale	Be'er Mayim  |  67.6 fl oz	 $1.59 
Ginger Ale	Schweppes  |  67.6 fl oz	 $1.75 
Diet Ginger Ale	Schweppes  |  67.6 fl oz	 $1.75 
Ginger Ale Diet - 8 Pk	Seagram's  |  7.5 fl oz	 $4.69 
Diet Ginger Ale	Be'er Mayim  |  67.6 fl oz	 $1.59 
Caffeine Free Ginger Ale	Canada Dry  |  67.6 fl oz	 $1.99 
Cinnamon Graham Cracker	Kemach  |  14.4 oz	 $3.29 
Honey Graham Crackers	Krasdale  |  14.4 oz	 $2.49 
Honey Graham Crackers	Kemach  |  14.4 oz	 $3.29 
Honey Grahams	Lieber's  |  14.4 oz	$2.49 $3.29 
Cinnamon Graham Cracker	Lieber's  |  14.4 oz	$2.49 $3.29 
Nom Nomz Chocolate Mini Graham Crackers	Golden Fluff  |  1 oz	 $0.39 
Graham Cracker Chocolate	Lieber's  |  14.4 oz	$2.49 $3.29 
Granola Chews Cinnamon	Chewy  |  5.5 oz	 $4.29 
Granola Chews Classic	Chewy  |  5.5 oz	 $4.29 
Cranberry & Almond Granola Bars 8 ct	Gold Confections  |  7 oz	 $4.79 
Granola Bar 8 ct	Gold Confections  |  7 oz	 $4.79 
Marshmallow Granola Bars 6 Ct	Oola  |  8 oz	$3.29 $3.99 
Granola Chews Cranberry	Chewy  |  5.5 oz	 $4.29 
Granola Bars Crisp & Cranberry  6 ct	Gold Confections  |  7 oz	 $4.99 
Chewbar Granola Classic	Chewzy  |  1.9 oz	 $1.39 
Grapefruit	 	 $0.79 
Grapefruit	 	 $0.99 
Grapefruit	 	 $0.79 
Grapefruit Juice Drink	Prigat  |  50.7 fl oz	 $2.79 
Large Grapefruit	 	 $1.49 
Large Grapefruit	 	 $1.49 
Red Grapefruit Juice Drink	Prigat  |  33.8 fl oz	 $2.79 
Champagne Grapes	  16 oz	 $3.99 
Concord Style Grapes	  16 oz	 $2.99 
Red Globe Grapes	  1.8 lb	 $2.49 / Lb 
Muscat Grapes	  1.8 lb	 $3.99 / Lb 
Bunchkins Black Grapes	 	 $3.49 / Lb 
Green Grapes	  1.8 lb	$1.99 $2.49 / Lb 
Black Seedless Grapes	  1.8 lb	 $4.49 / Lb 
Red Seedless Grapes	  1.8 lb	$1.99 $3.49 / Lb 
Greek Non-fat Yogurt Peach On The Bottom	Chobani  |  5.3 oz	 $1.39 
Greek Non-fat Yogurt Plain	Chobani  |  5.3 oz	 $1.39 
Greek Non-fat Yogurt Raspberry On The Bottom	Chobani  |  5.3 oz	 $1.39 
Greek Non-fat Yogurt Pomegranate On The Bottom	Chobani  |  5.3 oz	 $1.39 
Greek Low-fat Yogurt Coffee Blended	Chobani  |  5.3 oz	 $1.39 
Greek Low-fat Yogurt Pineapple On The Bottom	Chobani  |  5.3 oz	 $1.39 
Greek Non-fat Yogurt Lemon Blended	Chobani  |  6 oz	 $1.39 
Constant Comment Green Tea - 20 Tea Bags	Bigelow  |  1.2 oz	 $2.75 
Green Tea Premium Green Tea Bags - 20 Ct	Stash  |  1 lb	 $2.69 
Green Tea Bags Goji Berry With Matcha - 18 Ct	Stash  |  1 oz	 $2.69 
Green Tea Chest 4 Assorted Flavors 32 Tea Bags	Wissotzky  |  1.7 oz	 $5.99 
Green Tea Variety Pack 18 tea bags	Bigelow  |  0.8 oz	 $2.75 
Premium Green Decaf Tea Bags - 18 Ct	Stash  |  1 oz	 $2.69 
Arizona Ginseng And Honey Green Tea	Arizona  |  128 fl oz	$2.49 $3.19 
Classic Tea Bags	Wissotzky 	 $2.95 
Ground Beef	Alle  |  1 lb	 $7.49 / Lb 
Ground Beef Family Pack	Alle  |  2 lb	 $6.49 / Lb 
Lean Ground Beef	Alle  |  1 lb	 $9.49 / Lb 
Beef Sliders	Alle  |  1.6 lb	 $9.99 / Lb 
Beef Patties	Alle  |  1.5 lb	 $7.99 / Lb 
Prime Beef Steak Burgers	Alle  |  1.7 lb	 $19.99 / Lb 
Lean Ground Beef Family Pack	Alle  |  2 lb	 $9.49 / Lb 
Ground Cinnamon	Pereg  |  3.8 oz	 $3.79 
Ground Cinnamon	International Spice  |  3 oz	 $2.29 
Ground Cinnamon	Gefen  |  2.3 oz	 $1.39 
Ground Cinnamon	Lieber's  |  3 oz	 $1.39 
Naturally Pure Ground Cinnamon	Spice Time  |  3 oz	 $0.99 
Cinnamon	Prima  |  2 oz	 $2.79 
Ground Veal	Bais Yosef  |  2 lb	 $10.99 / Lb 
Cinnamon	Prima  |  5.3 oz	 $3.99 
Ground Coffee Breakfast Blend Medium	Starbucks  |  12 oz	 $9.99 
Dark Expresso Roast Ground Coffee	Starbucks  |  12 oz	 $9.99 
Blonde Veranda Blend Ground Coffee	Starbucks  |  12 oz	 $9.99 
Roasted & Ground Turkish Coffee Aladin	Elite  |  7 oz	 $5.99 
Pike Place Roast Ground Coffee	Starbucks  |  12 oz	 $9.99 
Medium House Blend Ground Coffee	Starbucks  |  12 oz	 $9.99 
Ground Coffee Dark French Roast	Starbucks  |  12 oz	 $9.99 
Gummi Bears	Haribo  |  5 oz	 $2.69 
Multi Vitamin Gummy Bears	Landau 	 $9.99 
Sugar Free Gummi Bears	Jelly Belly  |  2.8 oz	 $2.19 
Sour Bears Gummy Candy	Fini  |  3.5 oz	$1.49 $1.69 
Zweet Gummy Bears	Galil  |  7 oz	$0.99 $1.99 
Vitamin C Orange Gummy Bears	Landau  |  60 Item	 $9.99 
Amazing Mix Beans	Fini  |  3.5 oz	$1.49 $1.69 
Multi Vitamin Gummy Bears with Zinc	Landau  |  60 ct	 $9.99 
Milk Chocolate Bars 4 Pk	Elite  |  12 oz	 $5.99 
Premier Milk Chocolate Bar	Shufra  |  3.5 oz	 $1.79 
Milk Chocolate Bar Rebellious	Snickers  |  1 oz	 $0.99 
Milk Chocolate Bar with Almonds	Shneider's  |  3.5 oz	 $2.29 
Milk Chocolate With Almonds Bar	Hershey's  |  1.6 oz	 $0.99 
Swiss Selection Premium Milk Chocolate Bar	Gross & Co  |  3.5 oz	 $2.89 
Milk Chocolate Drops	Hershey's  |  8 oz	 $3.99 
Honey	Landau  |  12 oz	 $4.29 
Pure Honey	Merrick  |  32 oz	 $7.69 
Pure Clover Honey	Landau  |  32 oz	 $9.29 
Orange Blossom Honey	Galil  |  32 oz	 $9.49 
Honey Bear	Merrick  |  12 oz	 $3.99 
Pure Clover Honey	Landau  |  16 oz	 $5.19 
Honey	Lieber's  |  2 lb	 $7.99 
Pure Clover Honey	Gefen  |  80 oz	 $21.69 
Honey Bunches Of Oats Cereal Apples & Cinnamon Bunches	Post  |  14 oz	 $4.59 
Post  Crispy With Almonds Cereal	Post  |  18 oz	 $5.49 
Honey Bunches Of Oats Whole Grain Honey Crunch	Post  |  18 oz	 $4.59 
Honey Bunches Of Oats Cereal Chocolate	Post  |  14 oz	 $4.59 
Honey Bunches of Oats with Almonds Cereal	Post  |  14.5 oz	 $4.59 
Honey Nut Toasted Oats	Taanug  |  12.3 oz	 $3.29 
Special K Oats & Honey Cereal	Kellogg's  |  13.1 oz	 $4.69 
Hot Sauce	Burning Bush  |  8 fl oz	 $8.99 
Sardines in Hot Sauce	Season  |  4.3 oz	 $2.99 
Hot Chili Sauce	Galil  |  19.5 oz	 $3.69 
Spicy Hot Chicken Sauce	Gefen  |  19 oz	 $3.19 
Hot Orange Sauce	Zenso  |  14 oz	 $3.69 
Sriracha Hot Chili Sauce	Sushi Maven  |  12 oz	 $4.99 
Hot & Spicy Duck Sauce	Lieber's  |  40 oz	 $3.79 
Hot & Spicy Duck Sauce	Gold's  |  40 oz	 $2.99 
Hummus	  7.5 oz	 $3.39 
Hummus Roasted Olive	  7.5 oz	 $3.39 
Spicy Hummus	Walla 	 $2.79 
Garlic Hummus	Walla 	 $2.79 
Hummus Zahtar	  7.5 oz	 $3.39 
Hummus Falafel	  7.5 oz	 $3.39 
Hummus With Olives	Walla 	 $2.79 
Ice cream sandwich mini	Ice Cream House 	 $2.39 
Ice Cream Mini Sandwiches Vanilla 12 Ct	Mehadrin  |  1.8 fl oz	 $7.99 
Non Dairy Vanilla Ice Qream	Mehadrin  |  56 fl oz	 $7.99 
IQ Ice Qream Sandwiches Very Vanilla 6 Ct	Mehadrin  |  4 fl oz	 $8.99 
Dairy Free Vanilla Ice Cream	Klein's  |  56 fl oz	 $7.99 
Caramel Vanilla Ice Cream Sugar Free	Abe's  |  56 fl oz	 $8.49 
Coffee Royale Ice Cream	Abe's  |  56 fl oz	 $7.99 
Vanilla Royal Ice Cream	Abe's  |  56 fl oz	 $7.99 
Iceberg Lettuce	Green Giant 	 $1.99 
Iceberg Lettuce	Postiv  |  8 oz	 $3.09 
Iceberg Lettuce Head	Andy Boy 	 $1.99 
Iceberg	Bodek  |  8 oz	 $3.69 
Green Leaf Lettuce	 	 $2.49 
Romaine Lettuce	Bodek  |  24 oz	 $8.99 
Boston Lettuce	Queen Victoria 	 $2.89 
Blueberry Black Iced Tea 12 Tea Bags	  3.4 oz	 $4.99 
Iced Tea Strawberry Red Tea	Fuze Tea  |  67.6 fl oz	 $1.89 
Lemon Iced Tea	Fuze Tea  |  12 fl oz	 $0.69 
Lemonade Tea	Turkey Hill  |  18.5 fl oz	 $0.99 
Fuze Lemon Iced Tea	Fuze Tea  |  20 fl oz	 $1.79 
Iced Tea Lemon	Fuze Tea  |  67.6 fl oz	 $1.89 
Iced Tea Mix Mango	Lipton  |  26.8 oz	 $3.89 
Arizona Ginseng And Honey Green Tea	Arizona  |  128 fl oz	$2.49 $3.19 
Instant Coffee	  7 oz	 $7.99 
Instant Coffee	Galil  |  7 oz	 $6.79 
Instant Coffee	Chock Full O' Nuts  |  7 oz	 $6.49 
Instant Coffee	Maxwell House  |  4 oz	 $4.09 
The Original Roast Instant Coffee	Maxwell House  |  9 oz	 $5.99 
House Blend Instant Coffee	 	$5.99 $6.59 
Bestcafe Agglomerated Instant Coffee	Lieber's  |  7 oz	 $6.79 
Ramen Noodle Soup Oriental Style	Tradition  |  2.8 oz	 $0.49 
Ramen Noodle Soup Chicken Flavor	Tradition  |  2.8 oz	 $0.49 
Ramen Noodles Oriental-style Vegetable	Gefen  |  3 oz	 $0.55 
Ramen Noodles Oriental-style Chicken	Gefen  |  3 oz	 $0.55 
Instant Medium Brown Rice Noodles	Gefen  |  11 oz	 $3.19 
Instant Noodle Soup Imitation Chicken Vegan	Galil  |  2.3 oz	 $0.95 
Instant Noodle Soup Vegetable Flavor	Tradition  |  2.3 oz	 $0.99 
Instant Noodle Soup Imitation Beef Vegan	Galil  |  2.3 oz	 $0.95 
Jam Concord Grape	Smucker's  |  12 oz	 $2.29 
Apple Jelly	Krasdale  |  18 oz	 $1.89 
Grape Flavored Jam	Shwartz  |  12 oz	 $2.69 
Strawbery Preserves	Polaner  |  32 oz	 $4.19 
Sugar Free Jam With Fiber Concord Grape	Polaner  |  13.5 oz	 $2.99 
Strawberry Jelly	Smucker's  |  12 oz	 $2.39 
Red Raspberry Jelly	Lieber's  |  18 oz	 $4.65 
Clear Martini Cups 6 oz	K&C  |  6 ct	 $1.69 
Coffee K Cups Classic Roast - 12 Ct	Folgers 	 $8.99 
Sumatra K-cups Dark Roast Ground Coffee - 10 Ct	Starbucks  |  4 oz	 $9.99 
Ground Coffee K-cups Veranda Blend Blonde - 10 Ct	Starbucks  |  4 oz	 $9.99 
K-Cups French Roast 12 Ct x 0.28 Oz	  3 oz	 $8.99 
Breakfast Blend Coffee K-cup Packs - 6 Ct	Starbucks  |  4 oz	 $9.99 
Pike Place Medium Roast Coffee K-cups	Starbucks  |  1 lb	 $9.99 
Vanilla Ground Coffee Keurig K-cups - 10 Ct	Starbucks  |  3.5 oz	 $9.99 
Raw Leafy Kale	  2.5 oz	 $7.99 
Organic Baby Kale	Olivia's  |  5 oz	 $4.99 
Baby Kale	Kosher Gardens  |  5 oz	 $4.69 
Baby Kale Blend	Kosher Gardens  |  5 oz	 $4.69 
Multigrain Kale Chips Touch of Salt	Goldbaum's  |  3 oz	 $2.99 
Organics Superfoods Plus Kale, Apple & Mango	Happytot  |  4.2 oz	 $2.29 
Multigrain Kale Chips BBQ	Goldbaum's  |  3 oz	 $2.99 
Ketchup	Unger's  |  36 oz	 $2.09 
Ketchup	Shwartz  |  24 oz	 $2.49 
Ketchup	Unger's  |  24 oz	 $1.59 
Ketchup	Unger's  |  21 oz	 $2.99 
Ketchup	Glicks  |  24 oz	 $1.59 
Ketchup	Osem  |  26.4 oz	 $4.89 
Ketchup	Gefen  |  28 oz	 $2.09 
Ketchup	Glicks  |  24 oz	 $2.49 
Chocolate Chip	Muzon  |  9 oz	 $2.99 
Bravos Nacho Cheese Tortilla Chips	Wise  |  1.5 oz	 $0.69 
Chocolate Chips	Lieber's  |  9 oz	 $1.99 
Potato Chips Honey	Lieber's  |  0.8 oz	 $0.33 
Chip Chip Cookies	Paskesz  |  18 oz	 $4.89 
Potato Chips Salt & Vinegar	Deep River  |  2 oz	 $1.19 
Potato Chips Large	Bloom's  |  14 oz	 $2.99 
Lemon Juice	Merrick  |  32 fl oz	 $2.09 
Lemon Juice	ReaLemon  |  48 fl oz	 $4.29 
Lemon Juice	Krasdale  |  32 fl oz	 $1.79 
Lemons	 	 $0.99 
Lemons	 	 $0.49 
Lemon Juice	Lieber's  |  32 fl oz	 $1.99 
Lemon Juice	Lieber's  |  32 oz	$1.99 $2.69 
100% Lemon juice	ReaLemon  |  4 fl oz	 $0.79 
Lime	 	 $0.99 
Seltzer Lime	Vintage  |  33.8 fl oz	 $0.69 
Seltzer Raspberry Lime	Vintage  |  33.8 fl oz	 $0.69 
Sports Drink Lemon Lime	Powerade  |  32 fl oz	 $1.29 
Blue Lime Soft Serve Sorbet	 	 $3.49 
Lime Jell Dessert	Gefen  |  3 oz	 $0.99 
Sparkling Water Lime - 6 Pk	Poland Spring  |  101 fl oz	 $3.59 
M&m's Ice Cream Cookies - 6 Pk	M&M's 	 $4.99 
M&m's Pretzel Chocolate Candies	M&M's  |  1.1 oz	 $0.89 
M&m's Chocolate Candies Milk Chocolate	M&M's  |  11.4 oz	 $3.99 
M&m's Medium Bag Almond Chocolate Candies	M&M's  |  9 oz	 $3.89 
M&m's Ice Cream Cones - 6 Ct	M&M's  |  3.5 fl oz	 $6.99 
M&m's Pretzel Chocolate Candy 9.9-oz. Bag	M&M's  |  9 oz	 $3.99 
M&m's Milk Chocolate Candies	M&M's  |  1 oz	 $0.89 
Yocrunch Yogurt Vanilla With M&m's	Yo Crunch  |  6 oz	 $0.79 
Macaroni & Cheese	Tuv Taam  |  12 oz	 $4.99 
Mac & Cheese	Mendelsohn's  |  12 oz	 $4.79 
Macaroni & Cheese Dinner	Wacky Mac  |  5.5 oz	 $0.99 
Macaroni & Cheese Non Dairy	Mikee Mac  |  11.4 oz	 $2.79 
Mac & Cheese Elbows	Tullino  |  7.3 oz	 $1.79 
Mac & Cheese Shells	Tullino  |  7.3 oz	 $1.79 
Spirals Macaroni	Columbia  |  16 oz	 $1.65 
Mango Slices Fruit Refresher	Gefen  |  20 oz	 $1.79 
